symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,outcome,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
NEAR-USDT,LONG,B1,هایپریون (Hyperion),2.25540000,2.16518400,0.00000000,2026-09-05 14:10:43,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.153 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.533 [>= 0.6];[PASS] EMA Trend 1h: EMA21=2.16, EMA50=2.07;[PASS] EMA Trend 4h: EMA21=2.04, EMA50=1.96, EMA200=1.82;[PASS] RSI 30m: RSI=62.18;[FAIL] MACD 30m: MACD_hist=-0.0055;[FAIL] Smart Pullback: price=2.2554 EMA=2.2126 RSI=62.2 BS=0.153;[PASS] ADX: ADX=40.63 [>22], DI+=29.87, DI-=12.46;[FAIL] CCI Momentum: CCI=140.64;[PASS] SAR: SAR=2.2259, price=2.2554;[FAIL] Stochastic: K=68.69 D=68.69;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0311 [>0.005];[PASS] Combined Range Filter: diff=0.0311, ADX=40.63, mode=OR"
LINK-USDT,LONG,S3,کرونوس (Cronus),11.76190000,11.29142400,0.00000000,2026-09-05 14:10:46,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.041 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.169 [>= 0.6];[PASS] EMA Trend 1h: EMA21=11.71, EMA50=11.66;[PASS] EMA Trend 4h: EMA21=11.61, EMA50=11.47, EMA200=10.26;[PASS] RSI 30m: RSI=56.05;[PASS] MACD 30m: MACD_hist=0.0116;[FAIL] Smart Pullback: price=11.7619 EMA=11.7267 RSI=56.0 BS=0.041;[PASS] ADX: ADX=22.69 [>22], DI+=25.19, DI-=16.55;[PASS] CCI Momentum: CCI=80.09;[PASS] SAR: SAR=11.7524, price=11.7619;[FAIL] Stochastic: K=57.29 D=57.29;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[FAIL] Range Filter: EMA diff=0.0012 [>0.005];[PASS] Combined Range Filter: diff=0.0012, ADX=22.69, mode=AND"
LINK-USDT,LONG,B1,هایپریون (Hyperion),11.76190000,11.29142400,0.00000000,2026-09-05 14:10:47,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.041 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.169 [>= 0.6];[PASS] EMA Trend 1h: EMA21=11.71, EMA50=11.66;[PASS] EMA Trend 4h: EMA21=11.61, EMA50=11.47, EMA200=10.26;[PASS] RSI 30m: RSI=56.05;[PASS] MACD 30m: MACD_hist=0.0116;[FAIL] Smart Pullback: price=11.7619 EMA=11.7267 RSI=56.0 BS=0.041;[PASS] ADX: ADX=22.69 [>22], DI+=25.19, DI-=16.55;[PASS] CCI Momentum: CCI=80.09;[PASS] SAR: SAR=11.7524, price=11.7619;[FAIL] Stochastic: K=57.29 D=57.29;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[FAIL] Range Filter: EMA diff=0.0012 [>0.005];[FAIL] Combined Range Filter: diff=0.0012, ADX=22.69, mode=OR"
INJ-USDT,LONG,S3,کرونوس (Cronus),4.92400000,4.72704000,0.00000000,2026-09-05 14:10:49,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.167 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[FAIL] EMA Trend 1h: EMA21=4.83, EMA50=4.84;[FAIL] EMA Trend 4h: EMA21=4.88, EMA50=4.96, EMA200=4.91;[FAIL] RSI 30m: RSI=68.68;[PASS] MACD 30m: MACD_hist=0.0125;[FAIL] Smart Pullback: price=4.9240 EMA=4.8526 RSI=68.7 BS=0.167;[PASS] ADX: ADX=29.23 [>22], DI+=35.48, DI-=12.55;[PASS] CCI Momentum: CCI=93.19;[PASS] SAR: SAR=4.9027, price=4.9240;[FAIL] Stochastic: K=88.33 D=88.33;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0050 [>0.005];[PASS] Combined Range Filter: diff=0.0050, ADX=29.23, mode=AND"
INJ-USDT,LONG,B1,هایپریون (Hyperion),4.92400000,4.72704000,0.00000000,2026-09-05 14:10:51,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.167 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[FAIL] EMA Trend 1h: EMA21=4.83, EMA50=4.84;[FAIL] EMA Trend 4h: EMA21=4.88, EMA50=4.96, EMA200=4.91;[FAIL] RSI 30m: RSI=68.68;[PASS] MACD 30m: MACD_hist=0.0125;[FAIL] Smart Pullback: price=4.9240 EMA=4.8526 RSI=68.7 BS=0.167;[PASS] ADX: ADX=29.23 [>22], DI+=35.48, DI-=12.55;[PASS] CCI Momentum: CCI=93.19;[PASS] SAR: SAR=4.9027, price=4.9240;[FAIL] Stochastic: K=88.33 D=88.33;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0050 [>0.005];[PASS] Combined Range Filter: diff=0.0050, ADX=29.23, mode=OR"
ETH-USDT,SHORT,S3,کرونوس (Cronus),2453.89000000,2552.04560000,0.00000000,2026-09-05 14:45:35,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.690 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.690 [>= 0.6];[PASS] EMA Trend 1h: EMA21=2458.28, EMA50=2459.24;[FAIL] EMA Trend 4h: EMA21=2458.52, EMA50=2444.62, EMA200=2216.99;[PASS] RSI 30m: RSI=46.04;[FAIL] MACD 30m: MACD_hist=0.7685;[FAIL] Smart Pullback: price=2453.8900 EMA=2455.1250 RSI=46.0 BS=0.690;[FAIL] ADX: ADX=16.13 [>22], DI+=19.08, DI-=23.92;[PASS] CCI Momentum: CCI=19.93;[PASS] SAR: SAR=2454.1546, price=2453.8900;[FAIL] Stochastic: K=59.02 D=59.02;[PASS] EMA Rejection: Rejected;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0020 [>0.005];[FAIL] Combined Range Filter: diff=0.0020, ADX=16.13, mode=AND"
BNB-USDT,LONG,S3,کرونوس (Cronus),752.89700000,722.78112000,0.00000000,2026-09-05 14:45:36,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=730.79, EMA50=721.15;[PASS] EMA Trend 4h: EMA21=716.34, EMA50=703.84, EMA200=653.47;[FAIL] RSI 30m: RSI=83.77;[PASS] MACD 30m: MACD_hist=2.1309;[FAIL] Smart Pullback: price=752.8970 EMA=736.2018 RSI=83.8 BS=1.000;[PASS] ADX: ADX=42.17 [>22], DI+=47.68, DI-=9.14;[FAIL] CCI Momentum: CCI=115.09;[PASS] SAR: SAR=746.8757, price=752.8970;[FAIL] Stochastic: K=88.94 D=88.94;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0111 [>0.005];[PASS] Combined Range Filter: diff=0.0111, ADX=42.17, mode=AND"
BNB-USDT,LONG,B1,هایپریون (Hyperion),752.89700000,722.78112000,0.00000000,2026-09-05 14:45:38,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=730.79, EMA50=721.15;[PASS] EMA Trend 4h: EMA21=716.34, EMA50=703.84, EMA200=653.47;[FAIL] RSI 30m: RSI=83.77;[PASS] MACD 30m: MACD_hist=2.1309;[FAIL] Smart Pullback: price=752.8970 EMA=736.2018 RSI=83.8 BS=1.000;[PASS] ADX: ADX=42.17 [>22], DI+=47.68, DI-=9.14;[FAIL] CCI Momentum: CCI=115.09;[PASS] SAR: SAR=746.8757, price=752.8970;[FAIL] Stochastic: K=88.94 D=88.94;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[PASS] Range Filter: EMA diff=0.0111 [>0.005];[PASS] Combined Range Filter: diff=0.0111, ADX=42.17, mode=OR"
SUI-USDT,LONG,S1,پرومتئوس (Prometheus),0.78350000,0.75216000,0.00000000,2026-09-05 14:45:42,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=0.77, EMA50=0.77;[PASS] EMA Trend 4h: EMA21=0.76, EMA50=0.76, EMA200=0.73;[PASS] RSI 30m: RSI=62.59;[FAIL] MACD 30m: MACD_hist=0.0003;[FAIL] Smart Pullback: price=0.7835 EMA=0.7774 RSI=62.6 BS=1.000;[PASS] ADX: ADX=34.55 [>22], DI+=24.59, DI-=12.33;[PASS] CCI Momentum: CCI=54.35;[PASS] SAR: SAR=0.7821, price=0.7835;[FAIL] Stochastic: K=66.45 D=66.45;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0084 [>0.005];[PASS] Combined Range Filter: diff=0.0084, ADX=34.55, mode=AND"
NEAR-USDT,LONG,S1,پرومتئوس (Prometheus),2.25410000,2.16393600,0.00000000,2026-09-05 14:45:43,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.894 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.894 [too high];[PASS] EMA Trend 1h: EMA21=2.17, EMA50=2.08;[PASS] EMA Trend 4h: EMA21=2.04, EMA50=1.96, EMA200=1.82;[PASS] RSI 30m: RSI=61.24;[FAIL] MACD 30m: MACD_hist=-0.0047;[FAIL] Smart Pullback: price=2.2541 EMA=2.2169 RSI=61.2 BS=0.894;[PASS] ADX: ADX=40.72 [>22], DI+=29.11, DI-=11.93;[FAIL] CCI Momentum: CCI=132.36;[PASS] SAR: SAR=2.2463, price=2.2541;[FAIL] Stochastic: K=67.44 D=67.44;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0310 [>0.005];[PASS] Combined Range Filter: diff=0.0310, ADX=40.72, mode=AND"
NEAR-USDT,LONG,S3,کرونوس (Cronus),2.25410000,2.16393600,0.00000000,2026-09-05 14:45:45,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.894 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.894 [too high];[PASS] EMA Trend 1h: EMA21=2.17, EMA50=2.08;[PASS] EMA Trend 4h: EMA21=2.04, EMA50=1.96, EMA200=1.82;[PASS] RSI 30m: RSI=61.24;[FAIL] MACD 30m: MACD_hist=-0.0047;[FAIL] Smart Pullback: price=2.2541 EMA=2.2169 RSI=61.2 BS=0.894;[PASS] ADX: ADX=40.72 [>22], DI+=29.11, DI-=11.93;[FAIL] CCI Momentum: CCI=132.36;[PASS] SAR: SAR=2.2463, price=2.2541;[FAIL] Stochastic: K=67.44 D=67.44;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0310 [>0.005];[PASS] Combined Range Filter: diff=0.0310, ADX=40.72, mode=AND"
NEAR-USDT,LONG,B1,هایپریون (Hyperion),2.25410000,2.16393600,0.00000000,2026-09-05 14:45:46,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.894 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.894 [too high];[PASS] EMA Trend 1h: EMA21=2.17, EMA50=2.08;[PASS] EMA Trend 4h: EMA21=2.04, EMA50=1.96, EMA200=1.82;[PASS] RSI 30m: RSI=61.24;[FAIL] MACD 30m: MACD_hist=-0.0047;[FAIL] Smart Pullback: price=2.2541 EMA=2.2169 RSI=61.2 BS=0.894;[PASS] ADX: ADX=40.72 [>22], DI+=29.11, DI-=11.93;[FAIL] CCI Momentum: CCI=132.36;[PASS] SAR: SAR=2.2463, price=2.2541;[FAIL] Stochastic: K=67.44 D=67.44;[PASS] EMA Rejection: Rejected;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0310 [>0.005];[PASS] Combined Range Filter: diff=0.0310, ADX=40.72, mode=OR"
FIL-USDT,LONG,B1,هایپریون (Hyperion),0.77030000,0.73948800,0.00000000,2026-09-05 14:45:49,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=1.000 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[FAIL] EMA Trend 1h: EMA21=0.77, EMA50=0.77;[PASS] EMA Trend 4h: EMA21=0.76, EMA50=0.75, EMA200=0.72;[PASS] RSI 30m: RSI=58.67;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.7703 EMA=0.7664 RSI=58.7 BS=1.000;[PASS] ADX: ADX=29.68 [>22], DI+=33.03, DI-=16.37;[PASS] CCI Momentum: CCI=91.01;[PASS] SAR: SAR=0.7698, price=0.7703;[FAIL] Stochastic: K=59.20 D=59.20;[FAIL] EMA Rejection: No rejection;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0014 [>0.005];[FAIL] Combined Range Filter: diff=0.0014, ADX=29.68, mode=OR"
SEI-USDT,LONG,S1,پرومتئوس (Prometheus),0.04785000,0.04593600,0.00000000,2026-09-05 14:45:51,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.200 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.200 [>= 0.6];[FAIL] EMA Trend 1h: EMA21=0.05, EMA50=0.05;[PASS] EMA Trend 4h: EMA21=0.05, EMA50=0.05, EMA200=0.04;[PASS] RSI 30m: RSI=60.37;[FAIL] MACD 30m: MACD_hist=0.0001;[FAIL] Smart Pullback: price=0.0478 EMA=0.0475 RSI=60.4 BS=0.200;[PASS] ADX: ADX=25.19 [>22], DI+=30.09, DI-=11.85;[PASS] CCI Momentum: CCI=83.16;[PASS] SAR: SAR=0.0477, price=0.0478;[FAIL] Stochastic: K=80.77 D=80.77;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0003 [>0.005];[PASS] Combined Range Filter: diff=0.0003, ADX=25.19, mode=AND"
SEI-USDT,LONG,S3,کرونوس (Cronus),0.04785000,0.04593600,0.00000000,2026-09-05 14:45:53,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.200 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.200 [>= 0.6];[FAIL] EMA Trend 1h: EMA21=0.05, EMA50=0.05;[PASS] EMA Trend 4h: EMA21=0.05, EMA50=0.05, EMA200=0.04;[PASS] RSI 30m: RSI=60.37;[FAIL] MACD 30m: MACD_hist=0.0001;[FAIL] Smart Pullback: price=0.0478 EMA=0.0475 RSI=60.4 BS=0.200;[PASS] ADX: ADX=25.19 [>22], DI+=30.09, DI-=11.85;[PASS] CCI Momentum: CCI=83.16;[PASS] SAR: SAR=0.0477, price=0.0478;[FAIL] Stochastic: K=80.77 D=80.77;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0003 [>0.005];[PASS] Combined Range Filter: diff=0.0003, ADX=25.19, mode=AND"
SEI-USDT,LONG,B1,هایپریون (Hyperion),0.04785000,0.04593600,0.00000000,2026-09-05 14:45:54,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.200 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.200 [>= 0.6];[FAIL] EMA Trend 1h: EMA21=0.05, EMA50=0.05;[PASS] EMA Trend 4h: EMA21=0.05, EMA50=0.05, EMA200=0.04;[PASS] RSI 30m: RSI=60.37;[FAIL] MACD 30m: MACD_hist=0.0001;[FAIL] Smart Pullback: price=0.0478 EMA=0.0475 RSI=60.4 BS=0.200;[PASS] ADX: ADX=25.19 [>22], DI+=30.09, DI-=11.85;[PASS] CCI Momentum: CCI=83.16;[PASS] SAR: SAR=0.0477, price=0.0478;[FAIL] Stochastic: K=80.77 D=80.77;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0003 [>0.005];[FAIL] Combined Range Filter: diff=0.0003, ADX=25.19, mode=OR"
SHIB-USDT,LONG,S3,کرونوس (Cronus),0.00000540,0.00000518,0.00000000,2026-09-05 14:45:57,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.000 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.00, EMA50=0.00;[PASS] EMA Trend 4h: EMA21=0.00, EMA50=0.00, EMA200=0.00;[FAIL] RSI 30m: RSI=66.92;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.0000 EMA=0.0000 RSI=66.9 BS=0.000;[PASS] ADX: ADX=38.77 [>22], DI+=30.53, DI-=10.46;[PASS] CCI Momentum: CCI=61.75;[PASS] SAR: SAR=0.0000, price=0.0000;[FAIL] Stochastic: K=77.98 D=77.98;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0072 [>0.005];[PASS] Combined Range Filter: diff=0.0072, ADX=38.77, mode=AND"
SHIB-USDT,LONG,B1,هایپریون (Hyperion),0.00000540,0.00000518,0.00000000,2026-09-05 14:46:14,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.000 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.00, EMA50=0.00;[PASS] EMA Trend 4h: EMA21=0.00, EMA50=0.00, EMA200=0.00;[FAIL] RSI 30m: RSI=66.92;[FAIL] MACD 30m: MACD_hist=0.0000;[FAIL] Smart Pullback: price=0.0000 EMA=0.0000 RSI=66.9 BS=0.000;[PASS] ADX: ADX=38.77 [>22], DI+=30.53, DI-=10.46;[PASS] CCI Momentum: CCI=61.75;[PASS] SAR: SAR=0.0000, price=0.0000;[FAIL] Stochastic: K=77.98 D=77.98;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_bottom;[PASS] Range Filter: EMA diff=0.0072 [>0.005];[PASS] Combined Range Filter: diff=0.0072, ADX=38.77, mode=OR"
DOGE-USDT,LONG,B1,هایپریون (Hyperion),0.08602000,0.08257920,0.00000000,2026-09-05 15:10:09,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.000 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.000 [>= 0.6];[PASS] EMA Trend 1h: EMA21=0.09, EMA50=0.09;[PASS] EMA Trend 4h: EMA21=0.09, EMA50=0.08, EMA200=0.08;[FAIL] RSI 30m: RSI=65.75;[FAIL] MACD 30m: MACD_hist=0.0001;[FAIL] Smart Pullback: price=0.0860 EMA=0.0855 RSI=65.7 BS=0.000;[PASS] ADX: ADX=32.59 [>22], DI+=28.77, DI-=10.36;[PASS] CCI Momentum: CCI=78.15;[PASS] SAR: SAR=0.0859, price=0.0860;[FAIL] Stochastic: K=81.97 D=81.97;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0010 [>0.005];[FAIL] Combined Range Filter: diff=0.0010, ADX=32.59, mode=OR"
NEAR-USDT,LONG,S1,پرومتئوس (Prometheus),2.26010000,2.16969600,0.00000000,2026-09-05 15:10:12,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.701 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=2.17, EMA50=2.08;[PASS] EMA Trend 4h: EMA21=2.04, EMA50=1.96, EMA200=1.82;[PASS] RSI 30m: RSI=61.43;[FAIL] MACD 30m: MACD_hist=-0.0044;[FAIL] Smart Pullback: price=2.2601 EMA=2.2200 RSI=61.4 BS=0.701;[PASS] ADX: ADX=39.83 [>22], DI+=26.56, DI-=12.84;[FAIL] CCI Momentum: CCI=110.42;[PASS] SAR: SAR=2.2371, price=2.2601;[FAIL] Stochastic: K=73.22 D=73.22;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0305 [>0.005];[PASS] Combined Range Filter: diff=0.0305, ADX=39.83, mode=AND"
NEAR-USDT,LONG,S3,کرونوس (Cronus),2.26010000,2.16969600,0.00000000,2026-09-05 15:10:13,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.701 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=2.17, EMA50=2.08;[PASS] EMA Trend 4h: EMA21=2.04, EMA50=1.96, EMA200=1.82;[PASS] RSI 30m: RSI=61.43;[FAIL] MACD 30m: MACD_hist=-0.0044;[FAIL] Smart Pullback: price=2.2601 EMA=2.2200 RSI=61.4 BS=0.701;[PASS] ADX: ADX=39.83 [>22], DI+=26.56, DI-=12.84;[FAIL] CCI Momentum: CCI=110.42;[PASS] SAR: SAR=2.2371, price=2.2601;[FAIL] Stochastic: K=73.22 D=73.22;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0305 [>0.005];[PASS] Combined Range Filter: diff=0.0305, ADX=39.83, mode=AND"
NEAR-USDT,LONG,B1,هایپریون (Hyperion),2.26010000,2.16969600,0.00000000,2026-09-05 15:10:14,OPEN,,,,,,10.00,,"[PASS] Candle Strength 15m: BS15=0.701 [>= 0.6];[FAIL] Candle Strength 5m: BS5=1.000 [too high];[PASS] EMA Trend 1h: EMA21=2.17, EMA50=2.08;[PASS] EMA Trend 4h: EMA21=2.04, EMA50=1.96, EMA200=1.82;[PASS] RSI 30m: RSI=61.43;[FAIL] MACD 30m: MACD_hist=-0.0044;[FAIL] Smart Pullback: price=2.2601 EMA=2.2200 RSI=61.4 BS=0.701;[PASS] ADX: ADX=39.83 [>22], DI+=26.56, DI-=12.84;[FAIL] CCI Momentum: CCI=110.42;[PASS] SAR: SAR=2.2371, price=2.2601;[FAIL] Stochastic: K=73.22 D=73.22;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0305 [>0.005];[PASS] Combined Range Filter: diff=0.0305, ADX=39.83, mode=OR"
AVAX-USDT,LONG,S1,پرومتئوس (Prometheus),7.49000000,7.19040000,0.00000000,2026-09-05 15:10:17,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.333 [>= 0.6];[PASS] Candle Strength 5m: BS5=0.700 [>= 0.6];[PASS] EMA Trend 1h: EMA21=7.44, EMA50=7.41;[PASS] EMA Trend 4h: EMA21=7.39, EMA50=7.34, EMA200=6.98;[PASS] RSI 30m: RSI=63.70;[PASS] MACD 30m: MACD_hist=0.0028;[FAIL] Smart Pullback: price=7.4900 EMA=7.4601 RSI=63.7 BS=0.333;[PASS] ADX: ADX=30.35 [>22], DI+=26.34, DI-=14.68;[PASS] CCI Momentum: CCI=57.89;[PASS] SAR: SAR=7.4790, price=7.4900;[FAIL] Stochastic: K=70.42 D=70.42;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[PASS] Double Top/Bottom: Pattern=double_top;[FAIL] Range Filter: EMA diff=0.0034 [>0.005];[PASS] Combined Range Filter: diff=0.0034, ADX=30.35, mode=AND"
FIL-USDT,LONG,S3,کرونوس (Cronus),0.77580000,0.74476800,0.00000000,2026-09-05 15:10:18,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.815 [too high - likely end of move];[FAIL] Candle Strength 5m: BS5=0.400 [>= 0.6];[FAIL] EMA Trend 1h: EMA21=0.77, EMA50=0.77;[PASS] EMA Trend 4h: EMA21=0.77, EMA50=0.75, EMA200=0.72;[FAIL] RSI 30m: RSI=65.47;[FAIL] MACD 30m: MACD_hist=0.0003;[FAIL] Smart Pullback: price=0.7758 EMA=0.7672 RSI=65.5 BS=0.815;[PASS] ADX: ADX=30.49 [>22], DI+=36.27, DI-=14.66;[FAIL] CCI Momentum: CCI=162.98;[PASS] SAR: SAR=0.7696, price=0.7758;[FAIL] Stochastic: K=90.91 D=90.91;[FAIL] EMA Rejection: No rejection;[PASS] Resistance Test: Tested;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[FAIL] Range Filter: EMA diff=0.0020 [>0.005];[PASS] Combined Range Filter: diff=0.0020, ADX=30.49, mode=AND"
INJ-USDT,LONG,S3,کرونوس (Cronus),4.94100000,4.74336000,0.00000000,2026-09-05 15:10:21,OPEN,,,,,,10.00,,"[FAIL] Candle Strength 15m: BS15=0.308 [>= 0.6];[FAIL] Candle Strength 5m: BS5=0.174 [>= 0.6];[FAIL] EMA Trend 1h: EMA21=4.84, EMA50=4.84;[FAIL] EMA Trend 4h: EMA21=4.88, EMA50=4.96, EMA200=4.91;[FAIL] RSI 30m: RSI=70.76;[PASS] MACD 30m: MACD_hist=0.0095;[FAIL] Smart Pullback: price=4.9410 EMA=4.8678 RSI=70.8 BS=0.308;[PASS] ADX: ADX=32.02 [>22], DI+=34.26, DI-=11.19;[PASS] CCI Momentum: CCI=83.62;[PASS] SAR: SAR=4.9196, price=4.9410;[FAIL] Stochastic: K=95.20 D=95.20;[FAIL] EMA Rejection: No rejection;[FAIL] Resistance Test: No test;[PASS] Pullback: Detected;[FAIL] Double Top/Bottom: No pattern;[PASS] Range Filter: EMA diff=0.0063 [>0.005];[PASS] Combined Range Filter: diff=0.0063, ADX=32.02, mode=AND"
